window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:SOLUSDT,96,87.83385416666668,0.004892484390242872,5.5701579267593955e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,93,2274.7252688172043,0.04223617339618111,1.856759318374424e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:BTCUSDT,253,79561.26735177865,1.1381451174209802,1.4305266309907973e-05
