window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,418,2278.3320574162676,0.1720299916829182,7.550698815957847e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,418,2278.3320574162676,0.1720299916829182,7.550698815957847e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:ETHUSDT,412,2278.3308737864077,0.17299765435105327,7.593175176682951e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:SOLUSDT,88,88.1896590909091,0.0018250263020369683,2.0694334470163502e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,233,88.17875536480688,0.009270609797021578,0.00010513427819056722
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,427,79573.32480093677,3.944043841852701,4.9564899439846836e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,427,79573.32480093677,3.944043841852701,4.9564899439846836e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,418,2278.3320574162676,0.1720299916829182,7.550698815957847e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,233,88.17875536480688,0.009270609797021578,0.00010513427819056722
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:BTCUSDT,425,79573.2924,3.924817371064113,4.932329997525794e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,418,2278.3320574162676,0.1720299916829182,7.550698815957847e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,233,88.17875536480688,0.009270609797021578,0.00010513427819056722
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,233,88.17875536480688,0.009270609797021578,0.00010513427819056722
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:BTCUSDT,177,79577.17796610168,2.391856291999126,3.005706350906299e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,427,79573.32480093677,3.944043841852701,4.9564899439846836e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,427,79573.32480093677,3.944043841852701,4.9564899439846836e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:ETHUSDT,217,2278.4693548387095,0.0410120622173468,1.799983051352034e-05
