window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:SOLUSDT,59,87.83525423728814,0.005036395879988158,5.7339116550881326e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,30,2274.7509999999997,0.0376325244509277,1.654357969330608e-05
