window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,803,2273.784533001245,0.711517555486043,0.0003129221547421149
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,746,2273.7964209115285,0.7368268114775613,0.0003240513551262339
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:BTCUSDT,319,79560.6634796238,2.0188204396024467,2.5374605380452674e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:BTCUSDT,316,79560.73677215188,1.8818706562814569,2.3653258285815115e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,803,2273.784533001245,0.711517555486043,0.0003129221547421149
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,803,2273.784533001245,0.711517555486043,0.0003129221547421149
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:BTCUSDT,319,79560.6634796238,2.0188204396024467,2.5374605380452674e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,803,2273.784533001245,0.711517555486043,0.0003129221547421149
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,803,2273.784533001245,0.711517555486043,0.0003129221547421149
2026-05-07 21:02:30,2026-05-07 21:03:30,BINANCE:ETHUSDT,57,2273.628947368421,0.03336402096178876,1.467434736895194e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:BTCUSDT,319,79560.6634796238,2.0188204396024467,2.5374605380452674e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:BTCUSDT,319,79560.6634796238,2.0188204396024467,2.5374605380452674e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:BTCUSDT,319,79560.6634796238,2.0188204396024467,2.5374605380452674e-05
