window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:19:20,2026-05-07 22:20:20,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
2026-05-07 22:19:20,2026-05-07 22:20:20,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,70,2278.042285714286,0.05738684969229531,2.5191301343338107e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
2026-05-07 22:19:20,2026-05-07 22:20:20,BINANCE:BTCUSDT,204,79569.86975490197,1.6272350869815593,2.045039274280466e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:SOLUSDT,143,88.17195804195805,0.004155217534473758,4.712629306129768e-05
