event_time,symbol,price,volume,mean_price,stddev_price,count_trades,z_score
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79592.93,8e-05,79592.21718749999,0.23634810689224614,96,3.0159433446476718
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79592.94,7e-05,79592.21718749999,0.23634810689224614,96,3.0582538168608986
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79592.94,7e-05,79592.21718749999,0.23634810689224614,96,3.0582538168608986
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79592.94,7e-05,79592.21718749999,0.23634810689224614,96,3.0582538168608986
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79592.94,7e-05,79592.21718749999,0.23634810689224614,96,3.0582538168608986
2026-05-07 22:21:55.109,BINANCE:BTCUSDT,79593.36,7e-05,79592.21718749999,0.23634810689224614,96,4.835293648154054
