window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
2026-05-07 22:19:20,2026-05-07 22:20:20,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
2026-05-07 22:19:20,2026-05-07 22:20:20,BINANCE:BTCUSDT,139,79568.97597122303,1.021028693705319,1.2831994898043994e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:SOLUSDT,142,88.1718309859155,0.0038811635145608696,4.4018179855886665e-05
