window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,285,2278.2648771929826,0.16863704567867036,7.401994709519713e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,285,2278.2648771929826,0.16863704567867036,7.401994709519713e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:ETHUSDT,285,2278.2648771929826,0.16863704567867036,7.401994709519713e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:SOLUSDT,27,88.18962962962964,0.001924500897297002,2.1822303885154486e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,172,88.17488372093024,0.00760796536210021,8.628268097499394e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,409,79573.0219804401,3.7498115298506294,4.712415636008361e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,409,79573.0219804401,3.7498115298506294,4.712415636008361e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,285,2278.2648771929826,0.16863704567867036,7.401994709519713e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,172,88.17488372093024,0.00760796536210021,8.628268097499394e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:BTCUSDT,409,79573.0219804401,3.7498115298506294,4.712415636008361e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,285,2278.2648771929826,0.16863704567867036,7.401994709519713e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,172,88.17488372093024,0.00760796536210021,8.628268097499394e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,172,88.17488372093024,0.00760796536210021,8.628268097499394e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:BTCUSDT,159,79576.83522012578,2.282597298238541,2.8684192980588014e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,409,79573.0219804401,3.7498115298506294,4.712415636008361e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,409,79573.0219804401,3.7498115298506294,4.712415636008361e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:ETHUSDT,84,2278.458809523809,0.03900586183649964,1.7119406185206282e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:SOLUSDT,172,88.17488372093024,0.00760796536210021,8.628268097499394e-05
