event_time,symbol,price,volume,mean_price,stddev_price,count_trades,z_score
2026-05-09 15:40:03.127,BINANCE:SOLUSDT,93.23,0.054,93.25814814814815,0.008337605742401074,27,-3.3760469153632195
2026-05-09 15:40:03.127,BINANCE:SOLUSDT,93.23,1.094,93.25814814814815,0.008337605742401074,27,-3.3760469153632195
