window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:SOLUSDT,147,87.83680272108843,0.006922901695628408,7.881550194411063e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,330,2274.157121212121,0.6799109658131592,0.000298972731246805
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:BTCUSDT,312,79560.83673076921,1.6718558005891933,2.1013552261229837e-05
