window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,686,2273.870466472303,0.7260279405139222,0.0003192916884312616
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,670,2273.8762985074627,0.7336607031535225,0.0003226475880130709
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,686,2273.870466472303,0.7260279405139222,0.0003192916884312616
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,686,2273.870466472303,0.7260279405139222,0.0003192916884312616
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,686,2273.870466472303,0.7260279405139222,0.0003192916884312616
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,686,2273.870466472303,0.7260279405139222,0.0003192916884312616
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:BTCUSDT,314,79560.786433121,1.7813365096731353,2.238962923236727e-05
