window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,393,79572.72941475827,3.5272386021653412,4.4327229040746565e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,393,79572.72941475827,3.5272386021653412,4.4327229040746565e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,217,2278.2005990783414,0.14006648751604026,6.1481191591603e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,217,2278.2005990783414,0.14006648751604026,6.1481191591603e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:ETHUSDT,217,2278.2005990783414,0.14006648751604026,6.1481191591603e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:SOLUSDT,3,88.18666666666667,0.005773502691891007,6.546911126274955e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,148,88.17243243243244,0.004896426799573361,5.553240014474535e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:BTCUSDT,393,79572.72941475827,3.5272386021653412,4.4327229040746565e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,217,2278.2005990783414,0.14006648751604026,6.1481191591603e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,148,88.17243243243244,0.004896426799573361,5.553240014474535e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:BTCUSDT,143,79576.45783216783,2.090941610067845,2.6275881925754768e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,393,79572.72941475827,3.5272386021653412,4.4327229040746565e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,393,79572.72941475827,3.5272386021653412,4.4327229040746565e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,217,2278.2005990783414,0.14006648751604026,6.1481191591603e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,148,88.17243243243244,0.004896426799573361,5.553240014474535e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,148,88.17243243243244,0.004896426799573361,5.553240014474535e-05
2026-05-07 22:19:30,2026-05-07 22:20:30,BINANCE:SOLUSDT,148,88.17243243243244,0.004896426799573361,5.553240014474535e-05
