window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:30,2026-05-07 22:21:30,BINANCE:BTCUSDT,132,79581.0206060606,2.0388455637776257,2.5619746369806606e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:BTCUSDT,557,79575.12385996408,4.852377856807567,6.097857749297077e-05
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:BTCUSDT,557,79575.12385996408,4.852377856807567,6.097857749297077e-05
2026-05-07 22:20:30,2026-05-07 22:21:30,BINANCE:SOLUSDT,167,88.20299401197606,0.009726065467069727,0.00011026910793696116
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:SOLUSDT,210,88.20019047619049,0.010350873331247661,0.00011735658704775547
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,355,88.18873239436621,0.016184806422699854,0.00018352465199662847
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,605,2278.4105785123966,0.1917404492241008,8.415535418962573e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,595,2278.405663865546,0.18952364871635544,8.318257443005534e-05
2026-05-07 22:20:30,2026-05-07 22:21:30,BINANCE:ETHUSDT,193,2278.5807253886014,0.09411037529134138,4.130219054463883e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,605,2278.4105785123966,0.1917404492241008,8.415535418962573e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,315,88.18596825396827,0.014971276377403291,0.0001697693711803136
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:BTCUSDT,307,79578.81042345276,2.950587093985823,3.707754712950889e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:BTCUSDT,557,79575.12385996408,4.852377856807567,6.097857749297077e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,355,88.18873239436621,0.016184806422699854,0.00018352465199662847
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,355,88.18873239436621,0.016184806422699854,0.00018352465199662847
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,605,2278.4105785123966,0.1917404492241008,8.415535418962573e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:BTCUSDT,530,79574.91335849056,4.82778047487483,6.06696290465984e-05
2026-05-07 22:20:40,2026-05-07 22:21:40,BINANCE:BTCUSDT,27,79579.25592592593,3.2652414909618317,4.103131466824958e-05
2026-05-07 22:20:40,2026-05-07 22:21:40,BINANCE:SOLUSDT,40,88.21050000000002,0.005038314736560363,5.7116950210693305e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:ETHUSDT,404,2278.523391089109,0.08992765506895642,3.9467514540621854e-05
