event_time,symbol,price,volume,mean_price,stddev_price,count_trades,z_score
2026-05-07 20:28:50.858,BINANCE:ETHUSDT,2284.64,0.773,2284.6304347826085,0.0020851441404282477,23,4.587317109593418
2026-05-07 20:28:48.071,BINANCE:SOLUSDT,88.16,0.113,88.15079365079364,0.002724789013190092,63,3.3787383763608085
2026-05-07 20:28:49.778,BINANCE:SOLUSDT,88.16,0.132,88.15079365079364,0.002724789013190092,63,3.3787383763608085
2026-05-07 20:28:49.952,BINANCE:SOLUSDT,88.16,0.092,88.15079365079364,0.002724789013190092,63,3.3787383763608085
2026-05-07 20:28:50.270,BINANCE:SOLUSDT,88.16,0.098,88.15079365079364,0.002724789013190092,63,3.3787383763608085
2026-05-07 20:28:50.432,BINANCE:SOLUSDT,88.16,0.34,88.15079365079364,0.002724789013190092,63,3.3787383763608085
