window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:SOLUSDT,148,87.83675675675676,0.006921937542458543,7.880456653957774e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,445,2274.1338651685396,0.6912466735987568,0.0003039604150776443
