window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:ETHUSDT,1202,2273.7582279534113,0.6342029854562422,0.0002789227885618615
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:BTCUSDT,386,79559.3218134715,3.4582214971794505,4.346720683828004e-05
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:ETHUSDT,993,2273.766132930514,0.6960254028005668,0.0003061112542403398
2026-05-07 21:01:30,2026-05-07 21:02:30,BINANCE:BTCUSDT,339,79560.20781710913,2.6750595772057477,3.362308433576623e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:ETHUSDT,1202,2273.7582279534113,0.6342029854562422,0.0002789227885618615
2026-05-07 21:01:40,2026-05-07 21:02:40,BINANCE:ETHUSDT,1202,2273.7582279534113,0.6342029854562422,0.0002789227885618615
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:BTCUSDT,386,79559.3218134715,3.4582214971794505,4.346720683828004e-05
2026-05-07 21:02:30,2026-05-07 21:03:30,BINANCE:ETHUSDT,209,2273.720669856459,0.10109273684473709,4.446137038069813e-05
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:ETHUSDT,1202,2273.7582279534113,0.6342029854562422,0.0002789227885618615
2026-05-07 21:02:00,2026-05-07 21:03:00,BINANCE:ETHUSDT,1202,2273.7582279534113,0.6342029854562422,0.0002789227885618615
2026-05-07 21:02:20,2026-05-07 21:03:20,BINANCE:BTCUSDT,386,79559.3218134715,3.4582214971794505,4.346720683828004e-05
2026-05-07 21:02:10,2026-05-07 21:03:10,BINANCE:BTCUSDT,386,79559.3218134715,3.4582214971794505,4.346720683828004e-05
2026-05-07 21:01:50,2026-05-07 21:02:50,BINANCE:BTCUSDT,386,79559.3218134715,3.4582214971794505,4.346720683828004e-05
