event_time,symbol,price,volume,mean_price,stddev_price,count_trades,z_score
2026-05-09 15:23:44.330,BINANCE:BTCUSDT,80819.57,0.0391,80818.4775,0.3085762235069144,36,3.5404542436786537
2026-05-09 15:23:43.171,BINANCE:BTCUSDT,80819.58,0.00366,80818.4775,0.3085762235069144,36,3.5728611474935783
