window_start,window_end,symbol,count_trades,mean_price,stddev_price,volatility_ratio
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:ETHUSDT,581,2278.3984853700517,0.18598881652352237,8.163138174370517e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:ETHUSDT,581,2278.3984853700517,0.18598881652352237,8.163138174370517e-05
2026-05-07 22:20:30,2026-05-07 22:21:30,BINANCE:SOLUSDT,106,88.19820754716982,0.008484963710261159,9.620335771249392e-05
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:SOLUSDT,149,88.19563758389263,0.008327920123443801,9.442553341169732e-05
2026-05-07 22:20:00,2026-05-07 22:21:00,BINANCE:SOLUSDT,294,88.18404761904763,0.013535862281017382,0.0001534955884480591
2026-05-07 22:20:30,2026-05-07 22:21:30,BINANCE:ETHUSDT,169,2278.563313609468,0.08755761296138025,3.842667545747517e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:ETHUSDT,581,2278.3984853700517,0.18598881652352237,8.163138174370517e-05
2026-05-07 22:19:40,2026-05-07 22:20:40,BINANCE:SOLUSDT,294,88.18404761904763,0.013535862281017382,0.0001534955884480591
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:ETHUSDT,581,2278.3984853700517,0.18598881652352237,8.163138174370517e-05
2026-05-07 22:20:10,2026-05-07 22:21:10,BINANCE:SOLUSDT,294,88.18404761904763,0.013535862281017382,0.0001534955884480591
2026-05-07 22:19:50,2026-05-07 22:20:50,BINANCE:SOLUSDT,294,88.18404761904763,0.013535862281017382,0.0001534955884480591
2026-05-07 22:20:20,2026-05-07 22:21:20,BINANCE:ETHUSDT,380,2278.5120263157896,0.08011106631931114,3.515937831096099e-05
